"","source.type","pucid","form","variable","dtxsid","product.id","pr.chem","dist.type","par1","par2","par3","par4","l.trunc","u.trunc","resamp"
"2274","product","AC.0500.050","liquid","f.chemical","DTXSID3021352",23,1,"point",0.02,0,NA,NA,NA,NA,NA
"2275","product","AC.0500.050","liquid","f.chemical","DTXSID3021352",24,1,"point",0.1,0,NA,NA,NA,NA,NA
"2276","product","AC.0500.050","liquid","f.chemical","DTXSID3036238",1,1,"uniform",0,0.05,NA,NA,NA,NA,NA
"2277","product","AC.0500.050","liquid","f.chemical","DTXSID3036238",2,1,"uniform",0.07,0.13,NA,NA,NA,NA,NA
"2278","product","AC.0500.050","liquid","f.chemical","DTXSID3036238",3,1,"uniform",0.07,0.13,NA,NA,NA,NA,NA
"2279","product","AC.0500.050","liquid","f.chemical","DTXSID3036238",4,1,"uniform",0.3,0.6,NA,NA,NA,NA,NA
"2280","product","AC.0500.050","liquid","f.chemical","DTXSID3036238",5,1,"uniform",0.05,0.1,NA,NA,NA,NA,NA
"2281","product","AC.0500.050","liquid","f.chemical","DTXSID3036238",6,1,"uniform",0.05,0.1,NA,NA,NA,NA,NA
"2282","product","AC.0500.050","liquid","f.chemical","DTXSID3036238",7,1,"uniform",0.05,0.1,NA,NA,NA,NA,NA
"2283","product","AC.0500.050","liquid","f.chemical","DTXSID3036238",8,1,"uniform",0.05,0.1,NA,NA,NA,NA,NA
"2284","product","AC.0500.050","liquid","f.chemical","DTXSID3036238",9,1,"uniform",0.05,0.1,NA,NA,NA,NA,NA
"2285","product","AC.0500.050","liquid","f.chemical","DTXSID3036238",10,1,"uniform",0.1,0.3,NA,NA,NA,NA,NA
"2286","product","AC.0500.050","liquid","f.chemical","DTXSID3036238",11,1,"uniform",0.03,0.07,NA,NA,NA,NA,NA
"2287","product","AC.0500.050","liquid","f.chemical","DTXSID3036238",12,1,"uniform",0.03,0.07,NA,NA,NA,NA,NA
"2288","product","AC.0500.050","liquid","f.chemical","DTXSID3036238",13,1,"uniform",0.1,0.3,NA,NA,NA,NA,NA
"2289","product","AC.0500.050","liquid","f.chemical","DTXSID3036238",14,1,"uniform",0.1,0.3,NA,NA,NA,NA,NA
"2290","product","AC.0500.050","liquid","f.chemical","DTXSID3036238",15,1,"point",0.26,0,NA,NA,NA,NA,NA
"2291","product","AC.0500.050","liquid","f.chemical","DTXSID3036238",16,1,"point",0.26,0,NA,NA,NA,NA,NA
"2292","product","AC.0500.050","liquid","f.chemical","DTXSID3036238",17,1,"point",0.26,0,NA,NA,NA,NA,NA
"2293","product","AC.0500.050","liquid","f.chemical","DTXSID3036238",18,1,"point",0.26,0,NA,NA,NA,NA,NA
"2294","product","AC.0500.050","liquid","f.chemical","DTXSID3036238",19,1,"point",0.26,0,NA,NA,NA,NA,NA
"2295","product","AC.0500.050","liquid","f.chemical","DTXSID3036238",20,1,"point",0.26,0,NA,NA,NA,NA,NA
"2296","product","AC.0500.050","liquid","f.chemical","DTXSID3036238",21,1,"point",0.26,0,NA,NA,NA,NA,NA
"2297","product","AC.0500.050","liquid","f.chemical","DTXSID3036238",22,1,"point",0.26,0,NA,NA,NA,NA,NA
"2298","product","AC.0500.050","liquid","f.chemical","DTXSID3036238",23,1,"point",0.26,0,NA,NA,NA,NA,NA
"2299","product","AC.0500.050","liquid","f.chemical","DTXSID3036238",24,1,"point",0.26,0,NA,NA,NA,NA,NA
"2300","product","AC.0500.050","liquid","f.chemical","DTXSID3036238",25,1,"point",0.26,0,NA,NA,NA,NA,NA
"2301","product","AC.0500.050","liquid","f.chemical","DTXSID3036238",26,1,"point",0.26,0,NA,NA,NA,NA,NA
"2302","product","AC.0500.050","liquid","f.chemical","DTXSID3036238",27,1,"point",0.26,0,NA,NA,NA,NA,NA
"2303","product","AC.0500.050","liquid","f.chemical","DTXSID3036238",28,1,"point",0.26,0,NA,NA,NA,NA,NA
"2304","product","AC.0500.050","liquid","f.chemical","DTXSID3036238",29,1,"point",0.26,0,NA,NA,NA,NA,NA
"2305","product","AC.0500.050","liquid","f.chemical","DTXSID3036238",30,1,"point",0.26,0,NA,NA,NA,NA,NA
"2306","product","AC.0500.050","liquid","f.chemical","DTXSID3036238",31,1,"point",0.26,0,NA,NA,NA,NA,NA
"2307","product","AC.0500.050","liquid","f.chemical","DTXSID3036238",32,1,"point",0.26,0,NA,NA,NA,NA,NA
"2308","product","AC.0500.050","liquid","f.chemical","DTXSID3036238",33,1,"point",0.26,0,NA,NA,NA,NA,NA
"2309","product","AC.0500.050","liquid","f.chemical","DTXSID3036238",34,1,"point",0.26,0,NA,NA,NA,NA,NA
"2310","product","AC.0500.050","liquid","f.chemical","DTXSID3036238",35,1,"point",0.26,0,NA,NA,NA,NA,NA
"2311","product","AC.0500.050","liquid","f.chemical","DTXSID3036238",36,1,"point",0.26,0,NA,NA,NA,NA,NA
"2312","product","AC.0500.050","liquid","f.chemical","DTXSID3036238",37,1,"point",0.26,0,NA,NA,NA,NA,NA
"2313","product","AC.0500.050","liquid","f.chemical","DTXSID3036238",38,1,"point",0.26,0,NA,NA,NA,NA,NA
"2314","product","AC.0500.050","liquid","f.chemical","DTXSID3036238",39,1,"point",0.26,0,NA,NA,NA,NA,NA
"2315","product","AC.0500.050","liquid","f.chemical","DTXSID3036238",40,1,"point",0.26,0,NA,NA,NA,NA,NA
"2316","product","AC.0500.050","liquid","f.chemical","DTXSID3036238",41,1,"point",0.6,0,NA,NA,NA,NA,NA
"2317","product","AC.0500.050","liquid","f.chemical","DTXSID3036238",42,1,"point",0.26,0,NA,NA,NA,NA,NA
"2318","product","AC.0500.050","liquid","f.chemical","DTXSID3036238",43,1,"point",0.1,0,NA,NA,NA,NA,NA
"2319","product","AC.0500.050","liquid","f.chemical","DTXSID3042394",1,1,"uniform",0,0.002,NA,NA,NA,NA,NA
"2320","product","AC.0500.050","liquid","f.chemical","DTXSID3049671",1,1,"uniform",0.03,0.07,NA,NA,NA,NA,NA
"2321","product","AC.0500.050","liquid","f.chemical","DTXSID3049671",2,1,"uniform",0.01,0.05,NA,NA,NA,NA,NA
"2322","product","AC.0500.050","liquid","f.chemical","DTXSID3049671",3,1,"uniform",0.01,0.05,NA,NA,NA,NA,NA
"2323","product","AC.0500.050","liquid","f.chemical","DTXSID3049671",4,1,"uniform",0.01,0.05,NA,NA,NA,NA,NA
"2324","product","AC.0500.050","liquid","f.chemical","DTXSID3049671",5,1,"uniform",0.01,0.05,NA,NA,NA,NA,NA
"2325","product","AC.0500.050","liquid","f.chemical","DTXSID3049671",6,1,"uniform",0.01,0.05,NA,NA,NA,NA,NA
"2326","product","AC.0500.050","liquid","f.chemical","DTXSID3049706",1,1,"uniform",0,0.14,NA,NA,NA,NA,NA
"2327","product","AC.0500.050","liquid","f.chemical","DTXSID4024436",1,1,"point",0.01,0,NA,NA,NA,NA,NA
"2328","product","AC.0500.050","liquid","f.chemical","DTXSID4024436",2,1,"point",0.18,0,NA,NA,NA,NA,NA
"2329","product","AC.0500.050","liquid","f.chemical","DTXSID4024436",3,1,"point",0.8,0,NA,NA,NA,NA,NA
"2330","product","AC.0500.050","liquid","f.chemical","DTXSID4024436",4,1,"point",0.9,0,NA,NA,NA,NA,NA
"2331","product","AC.0500.050","liquid","f.chemical","DTXSID4031930",1,1,"uniform",0,0.02,NA,NA,NA,NA,NA
"2332","product","AC.0500.050","liquid","f.chemical","DTXSID4041735",1,1,"uniform",0.15,0.4,NA,NA,NA,NA,NA
"2333","product","AC.0500.050","liquid","f.chemical","DTXSID4041735",2,1,"uniform",0.1,0.3,NA,NA,NA,NA,NA
"2334","product","AC.0500.050","liquid","f.chemical","DTXSID4041735",3,1,"uniform",0.03,0.07,NA,NA,NA,NA,NA
"2335","product","AC.0500.050","liquid","f.chemical","DTXSID4041735",4,1,"uniform",0.15,0.4,NA,NA,NA,NA,NA
"2336","product","AC.0500.050","liquid","f.chemical","DTXSID4041735",5,1,"uniform",0.1,0.3,NA,NA,NA,NA,NA
"2337","product","AC.0500.050","liquid","f.chemical","DTXSID4041735",6,1,"uniform",0.1,0.3,NA,NA,NA,NA,NA
"2338","product","AC.0500.050","liquid","f.chemical","DTXSID4041735",7,1,"uniform",0.07,0.13,NA,NA,NA,NA,NA
"2339","product","AC.0500.050","liquid","f.chemical","DTXSID4041735",8,1,"uniform",0.15,0.4,NA,NA,NA,NA,NA
"2340","product","AC.0500.050","liquid","f.chemical","DTXSID4041735",9,1,"uniform",0.15,0.4,NA,NA,NA,NA,NA
"2341","product","AC.0500.050","liquid","f.chemical","DTXSID4041735",10,1,"uniform",0.15,0.4,NA,NA,NA,NA,NA
"2342","product","AC.0500.050","liquid","f.chemical","DTXSID4041735",11,1,"uniform",0.1,0.3,NA,NA,NA,NA,NA
"2343","product","AC.0500.050","liquid","f.chemical","DTXSID4041735",12,1,"uniform",0.15,0.4,NA,NA,NA,NA,NA
"2344","product","AC.0500.050","liquid","f.chemical","DTXSID40863873",1,1,"uniform",0.1,0.3,NA,NA,NA,NA,NA
"2345","product","AC.0500.050","liquid","f.chemical","DTXSID40863873",2,1,"uniform",0.1,0.3,NA,NA,NA,NA,NA
"2346","product","AC.0500.050","liquid","f.chemical","DTXSID40863873",3,1,"uniform",0.03,0.07,NA,NA,NA,NA,NA
"2347","product","AC.0500.050","liquid","f.chemical","DTXSID40863873",4,1,"uniform",0.15,0.4,NA,NA,NA,NA,NA
"2348","product","AC.0500.050","liquid","f.chemical","DTXSID40863873",5,1,"uniform",0.1,0.3,NA,NA,NA,NA,NA
"2349","product","AC.0500.050","liquid","f.chemical","DTXSID40863873",6,1,"uniform",0.07,0.13,NA,NA,NA,NA,NA
"2350","product","AC.0500.050","liquid","f.chemical","DTXSID40863873",7,1,"uniform",0.07,0.13,NA,NA,NA,NA,NA
"2351","product","AC.0500.050","liquid","f.chemical","DTXSID40863873",8,1,"uniform",0.15,0.4,NA,NA,NA,NA,NA
"2352","product","AC.0500.050","liquid","f.chemical","DTXSID40863873",9,1,"uniform",0.1,0.3,NA,NA,NA,NA,NA
"2353","product","AC.0500.050","liquid","f.chemical","DTXSID40863873",10,1,"uniform",0.07,0.13,NA,NA,NA,NA,NA
"2354","product","AC.0500.050","liquid","f.chemical","DTXSID40863873",11,1,"uniform",0.1,0.3,NA,NA,NA,NA,NA
"2355","product","AC.0500.050","liquid","f.chemical","DTXSID40863873",12,1,"uniform",0.15,0.4,NA,NA,NA,NA,NA
"2356","product","AC.0500.050","liquid","f.chemical","DTXSID40872829",1,1,"point",0.03,0,NA,NA,NA,NA,NA
"2357","product","AC.0500.050","liquid","f.chemical","DTXSID40894581",1,1,"uniform",0,0.003,NA,NA,NA,NA,NA
"2358","product","AC.0500.050","liquid","f.chemical","DTXSID5027720",1,1,"point",0.01,0,NA,NA,NA,NA,NA
"2359","product","AC.0500.050","liquid","f.chemical","DTXSID5032109",1,1,"uniform",0.01,0.05,NA,NA,NA,NA,NA
"2360","product","AC.0500.050","liquid","f.chemical","DTXSID5032109",2,1,"uniform",0.01,0.05,NA,NA,NA,NA,NA
"2361","product","AC.0500.050","liquid","f.chemical","DTXSID5032109",3,1,"uniform",0.01,0.05,NA,NA,NA,NA,NA
"2362","product","AC.0500.050","liquid","f.chemical","DTXSID5032109",4,1,"uniform",0.01,0.05,NA,NA,NA,NA,NA
"2363","product","AC.0500.050","liquid","f.chemical","DTXSID5032109",5,1,"uniform",0.01,0.05,NA,NA,NA,NA,NA
"2364","product","AC.0500.050","liquid","f.chemical","DTXSID5032523",1,1,"point",0.1,0,NA,NA,NA,NA,NA
"2365","product","AC.0500.050","liquid","f.chemical","DTXSID5036761",1,1,"point",0.08,0,NA,NA,NA,NA,NA
"2366","product","AC.0500.050","liquid","f.chemical","DTXSID50873988",1,1,"uniform",0.3,0.6,NA,NA,NA,NA,NA
"2367","product","AC.0500.050","liquid","f.chemical","DTXSID50873988",2,1,"uniform",0.3,0.6,NA,NA,NA,NA,NA
"2368","product","AC.0500.050","liquid","f.chemical","DTXSID50873988",3,1,"uniform",0.3,0.6,NA,NA,NA,NA,NA
"2369","product","AC.0500.050","liquid","f.chemical","DTXSID50873988",4,1,"uniform",0.3,0.6,NA,NA,NA,NA,NA
"2370","product","AC.0500.050","liquid","f.chemical","DTXSID50873988",5,1,"uniform",0.3,0.6,NA,NA,NA,NA,NA
"2371","product","AC.0500.050","liquid","f.chemical","DTXSID50873988",6,1,"uniform",0.3,0.6,NA,NA,NA,NA,NA
"2372","product","AC.0500.050","liquid","f.chemical","DTXSID50873988",7,1,"uniform",0.3,0.6,NA,NA,NA,NA,NA
"2373","product","AC.0500.050","liquid","f.chemical","DTXSID50873988",8,1,"uniform",0.3,0.6,NA,NA,NA,NA,NA
"2374","product","AC.0500.050","liquid","f.chemical","DTXSID50873988",9,1,"uniform",0.3,0.6,NA,NA,NA,NA,NA
"2375","product","AC.0500.050","liquid","f.chemical","DTXSID50873988",10,1,"uniform",0.3,0.6,NA,NA,NA,NA,NA
"2376","product","AC.0500.050","liquid","f.chemical","DTXSID50873988",11,1,"uniform",0.3,0.6,NA,NA,NA,NA,NA
"2377","product","AC.0500.050","liquid","f.chemical","DTXSID50873988",12,1,"uniform",0.3,0.6,NA,NA,NA,NA,NA
"2378","product","AC.0500.050","liquid","f.chemical","DTXSID6026296",1,1,"uniform",0.05,0.1,NA,NA,NA,NA,NA
"2379","product","AC.0500.050","liquid","f.chemical","DTXSID6026296",2,1,"uniform",0.05,0.1,NA,NA,NA,NA,NA
"2380","product","AC.0500.050","liquid","f.chemical","DTXSID6026296",3,1,"uniform",0.05,0.1,NA,NA,NA,NA,NA
"2381","product","AC.0500.050","liquid","f.chemical","DTXSID6026296",4,1,"uniform",0.401,0.4464,NA,NA,NA,NA,NA
"2382","product","AC.0500.050","liquid","f.chemical","DTXSID6026296",5,1,"uniform",0.401,0.4464,NA,NA,NA,NA,NA
"2383","product","AC.0500.050","liquid","f.chemical","DTXSID6026296",6,1,"uniform",0.401,0.4464,NA,NA,NA,NA,NA
"2384","product","AC.0500.050","liquid","f.chemical","DTXSID6026296",7,1,"uniform",0.401,0.4464,NA,NA,NA,NA,NA
"2385","product","AC.0500.050","liquid","f.chemical","DTXSID6026296",8,1,"uniform",0.401,0.4464,NA,NA,NA,NA,NA
"2386","product","AC.0500.050","liquid","f.chemical","DTXSID6026296",9,1,"uniform",0.401,0.4464,NA,NA,NA,NA,NA
"2387","product","AC.0500.050","liquid","f.chemical","DTXSID6026296",10,1,"uniform",0.401,0.4464,NA,NA,NA,NA,NA
"2388","product","AC.0500.050","liquid","f.chemical","DTXSID6026296",11,1,"uniform",0.401,0.4464,NA,NA,NA,NA,NA
"2389","product","AC.0500.050","liquid","f.chemical","DTXSID6026296",12,1,"uniform",0.401,0.4464,NA,NA,NA,NA,NA
"2390","product","AC.0500.050","liquid","f.chemical","DTXSID6026296",13,1,"uniform",0.401,0.4464,NA,NA,NA,NA,NA
"2391","product","AC.0500.050","liquid","f.chemical","DTXSID6026296",14,1,"uniform",0.401,0.4464,NA,NA,NA,NA,NA
"2392","product","AC.0500.050","liquid","f.chemical","DTXSID6026296",15,1,"uniform",0.401,0.4464,NA,NA,NA,NA,NA
"2393","product","AC.0500.050","liquid","f.chemical","DTXSID6026296",16,1,"uniform",0.401,0.4464,NA,NA,NA,NA,NA
"2394","product","AC.0500.050","liquid","f.chemical","DTXSID6026296",17,1,"uniform",0.401,0.4464,NA,NA,NA,NA,NA
"2395","product","AC.0500.050","liquid","f.chemical","DTXSID6026296",18,1,"uniform",0.401,0.4464,NA,NA,NA,NA,NA
"2396","product","AC.0500.050","liquid","f.chemical","DTXSID6026296",19,1,"uniform",0.401,0.4464,NA,NA,NA,NA,NA
"2397","product","AC.0500.050","liquid","f.chemical","DTXSID6026296",20,1,"uniform",0.401,0.4464,NA,NA,NA,NA,NA
"2398","product","AC.0500.050","liquid","f.chemical","DTXSID6026296",21,1,"uniform",0.401,0.4464,NA,NA,NA,NA,NA
"2399","product","AC.0500.050","liquid","f.chemical","DTXSID6026296",22,1,"uniform",0.401,0.4464,NA,NA,NA,NA,NA
"2400","product","AC.0500.050","liquid","f.chemical","DTXSID6026296",23,1,"uniform",0.401,0.4464,NA,NA,NA,NA,NA
"2401","product","AC.0500.050","liquid","f.chemical","DTXSID6026296",24,1,"uniform",0.401,0.4464,NA,NA,NA,NA,NA
"2402","product","AC.0500.050","liquid","f.chemical","DTXSID6026296",25,1,"uniform",0.401,0.4464,NA,NA,NA,NA,NA
"2403","product","AC.0500.050","liquid","f.chemical","DTXSID6026296",26,1,"uniform",0.401,0.4464,NA,NA,NA,NA,NA
"2404","product","AC.0500.050","liquid","f.chemical","DTXSID6026296",27,1,"uniform",0.401,0.4464,NA,NA,NA,NA,NA
"2405","product","AC.0500.050","liquid","f.chemical","DTXSID6026296",28,1,"uniform",0.401,0.4464,NA,NA,NA,NA,NA
"2406","product","AC.0500.050","liquid","f.chemical","DTXSID6026296",29,1,"uniform",0.401,0.4464,NA,NA,NA,NA,NA
"2407","product","AC.0500.050","liquid","f.chemical","DTXSID6026296",30,1,"uniform",0.05,0.1,NA,NA,NA,NA,NA
"2408","product","AC.0500.050","liquid","f.chemical","DTXSID6026296",31,1,"uniform",0.05,0.1,NA,NA,NA,NA,NA
"2409","product","AC.0500.050","liquid","f.chemical","DTXSID6026296",32,1,"uniform",0.05,0.1,NA,NA,NA,NA,NA
"2410","product","AC.0500.050","liquid","f.chemical","DTXSID6026296",33,1,"uniform",0.05,0.1,NA,NA,NA,NA,NA
"2411","product","AC.0500.050","liquid","f.chemical","DTXSID6026296",34,1,"uniform",0.05,0.1,NA,NA,NA,NA,NA
"2412","product","AC.0500.050","liquid","f.chemical","DTXSID6026296",35,1,"uniform",0.05,0.1,NA,NA,NA,NA,NA
"2413","product","AC.0500.050","liquid","f.chemical","DTXSID6026296",36,1,"uniform",0.05,0.1,NA,NA,NA,NA,NA
"2414","product","AC.0500.050","liquid","f.chemical","DTXSID6026296",37,1,"uniform",0.05,0.1,NA,NA,NA,NA,NA
"2415","product","AC.0500.050","liquid","f.chemical","DTXSID6026296",38,1,"uniform",0.05,0.1,NA,NA,NA,NA,NA
"2416","product","AC.0500.050","liquid","f.chemical","DTXSID6026296",39,1,"uniform",0.15,0.2,NA,NA,NA,NA,NA
"2417","product","AC.0500.050","liquid","f.chemical","DTXSID6026296",40,1,"uniform",0.15,0.2,NA,NA,NA,NA,NA
"2418","product","AC.0500.050","liquid","f.chemical","DTXSID6026296",41,1,"uniform",0.15,0.2,NA,NA,NA,NA,NA
"2419","product","AC.0500.050","liquid","f.chemical","DTXSID6026296",42,1,"uniform",0.15,0.2,NA,NA,NA,NA,NA
"2420","product","AC.0500.050","liquid","f.chemical","DTXSID6026296",43,1,"uniform",0.15,0.2,NA,NA,NA,NA,NA
"2421","product","AC.0500.050","liquid","f.chemical","DTXSID6026296",44,1,"uniform",0.15,0.2,NA,NA,NA,NA,NA
"2422","product","AC.0500.050","liquid","f.chemical","DTXSID6026296",45,1,"uniform",0.15,0.2,NA,NA,NA,NA,NA
"2423","product","AC.0500.050","liquid","f.chemical","DTXSID6026296",46,1,"uniform",0.15,0.2,NA,NA,NA,NA,NA
"2424","product","AC.0500.050","liquid","f.chemical","DTXSID6026296",47,1,"uniform",0.15,0.2,NA,NA,NA,NA,NA
"2425","product","AC.0500.050","liquid","f.chemical","DTXSID6026296",48,1,"uniform",0.15,0.2,NA,NA,NA,NA,NA
"2426","product","AC.0500.050","liquid","f.chemical","DTXSID6026296",49,1,"uniform",0.15,0.2,NA,NA,NA,NA,NA
"2427","product","AC.0500.050","liquid","f.chemical","DTXSID6026296",50,1,"uniform",0.15,0.2,NA,NA,NA,NA,NA
"2428","product","AC.0500.050","liquid","f.chemical","DTXSID6026296",51,1,"uniform",0.15,0.2,NA,NA,NA,NA,NA
"2429","product","AC.0500.050","liquid","f.chemical","DTXSID6026296",52,1,"uniform",0.18,0.25,NA,NA,NA,NA,NA
"2430","product","AC.0500.050","liquid","f.chemical","DTXSID6026296",53,1,"uniform",0.15,0.2,NA,NA,NA,NA,NA
"2431","product","AC.0500.050","liquid","f.chemical","DTXSID6026296",54,1,"uniform",0.72,0.82,NA,NA,NA,NA,NA
"2432","product","AC.0500.050","liquid","f.chemical","DTXSID6026296",55,1,"uniform",0.72,0.82,NA,NA,NA,NA,NA
"2433","product","AC.0500.050","liquid","f.chemical","DTXSID6026296",56,1,"uniform",0.72,0.82,NA,NA,NA,NA,NA
"2434","product","AC.0500.050","liquid","f.chemical","DTXSID6026296",57,1,"uniform",0.72,0.82,NA,NA,NA,NA,NA
"2435","product","AC.0500.050","liquid","f.chemical","DTXSID6026296",58,1,"uniform",0.18,0.25,NA,NA,NA,NA,NA
"2436","product","AC.0500.050","liquid","f.chemical","DTXSID6026296",59,1,"uniform",0.18,0.25,NA,NA,NA,NA,NA
"2437","product","AC.0500.050","liquid","f.chemical","DTXSID6026296",60,1,"uniform",0.18,0.25,NA,NA,NA,NA,NA
"2438","product","AC.0500.050","liquid","f.chemical","DTXSID6026296",61,1,"uniform",0.18,0.25,NA,NA,NA,NA,NA
"2439","product","AC.0500.050","liquid","f.chemical","DTXSID6026296",62,1,"uniform",0.18,0.25,NA,NA,NA,NA,NA
"2440","product","AC.0500.050","liquid","f.chemical","DTXSID6026296",63,1,"uniform",0.18,0.25,NA,NA,NA,NA,NA
"2441","product","AC.0500.050","liquid","f.chemical","DTXSID6026296",64,1,"uniform",0.18,0.25,NA,NA,NA,NA,NA
"2442","product","AC.0500.050","liquid","f.chemical","DTXSID6026296",65,1,"uniform",0.18,0.25,NA,NA,NA,NA,NA
"2443","product","AC.0500.050","liquid","f.chemical","DTXSID6026296",66,1,"uniform",0.18,0.25,NA,NA,NA,NA,NA
"2444","product","AC.0500.050","liquid","f.chemical","DTXSID6026296",67,1,"uniform",0.18,0.25,NA,NA,NA,NA,NA
"2445","product","AC.0500.050","liquid","f.chemical","DTXSID6026296",68,1,"uniform",0.18,0.25,NA,NA,NA,NA,NA
"2446","product","AC.0500.050","liquid","f.chemical","DTXSID6026296",69,1,"uniform",0.18,0.25,NA,NA,NA,NA,NA
"2447","product","AC.0500.050","liquid","f.chemical","DTXSID6026296",70,1,"uniform",0.401,0.4464,NA,NA,NA,NA,NA
"2448","product","AC.0500.050","liquid","f.chemical","DTXSID6026296",71,1,"point",0.15,0,NA,NA,NA,NA,NA
"2449","product","AC.0500.050","liquid","f.chemical","DTXSID6026296",72,1,"point",0.29,0,NA,NA,NA,NA,NA
"2450","product","AC.0500.050","liquid","f.chemical","DTXSID6026296",73,1,"point",0.28,0,NA,NA,NA,NA,NA
"2451","product","AC.0500.050","liquid","f.chemical","DTXSID6026296",74,1,"point",0.298,0,NA,NA,NA,NA,NA
"2452","product","AC.0500.050","liquid","f.chemical","DTXSID6029701",1,1,"uniform",0,0.005,NA,NA,NA,NA,NA
"2453","product","AC.0500.050","liquid","f.chemical","DTXSID6030782",1,1,"point",0.15,0,NA,NA,NA,NA,NA
"2454","product","AC.0500.050","liquid","f.chemical","DTXSID6042109",1,1,"point",0.24,0,NA,NA,NA,NA,NA
"2455","product","AC.0500.050","liquid","f.chemical","DTXSID6049640",1,1,"uniform",0.07,0.13,NA,NA,NA,NA,NA
"2456","product","AC.0500.050","liquid","f.chemical","DTXSID6049640",2,1,"uniform",0.07,0.13,NA,NA,NA,NA,NA
"2457","product","AC.0500.050","liquid","f.chemical","DTXSID6049640",3,1,"point",0.24,0,NA,NA,NA,NA,NA
"2458","product","AC.0500.050","liquid","f.chemical","DTXSID6049640",4,1,"point",0.21,0,NA,NA,NA,NA,NA
"2459","product","AC.0500.050","liquid","f.chemical","DTXSID6052031",1,1,"uniform",0.03,0.07,NA,NA,NA,NA,NA
"2460","product","AC.0500.050","liquid","f.chemical","DTXSID6052031",2,1,"uniform",0.07,0.13,NA,NA,NA,NA,NA
"2461","product","AC.0500.050","liquid","f.chemical","DTXSID6052031",3,1,"uniform",0.03,0.07,NA,NA,NA,NA,NA
"2462","product","AC.0500.050","liquid","f.chemical","DTXSID6052031",4,1,"uniform",0.03,0.07,NA,NA,NA,NA,NA
"2463","product","AC.0500.050","liquid","f.chemical","DTXSID6052031",5,1,"uniform",0.03,0.07,NA,NA,NA,NA,NA
"2464","product","AC.0500.050","liquid","f.chemical","DTXSID6064329",1,1,"uniform",0.03,0.07,NA,NA,NA,NA,NA
"2465","product","AC.0500.050","liquid","f.chemical","DTXSID6064329",2,1,"uniform",0.03,0.07,NA,NA,NA,NA,NA
"2466","product","AC.0500.050","liquid","f.chemical","DTXSID6064329",3,1,"uniform",0.03,0.07,NA,NA,NA,NA,NA
"2467","product","AC.0500.050","liquid","f.chemical","DTXSID6064329",4,1,"uniform",0.05,0.1,NA,NA,NA,NA,NA
"2468","product","AC.0500.050","liquid","f.chemical","DTXSID6064329",5,1,"uniform",0.03,0.07,NA,NA,NA,NA,NA
"2469","product","AC.0500.050","liquid","f.chemical","DTXSID6064329",6,1,"uniform",0.03,0.07,NA,NA,NA,NA,NA
"2470","product","AC.0500.050","liquid","f.chemical","DTXSID6064329",7,1,"uniform",0.03,0.07,NA,NA,NA,NA,NA
"2471","product","AC.0500.050","liquid","f.chemical","DTXSID6064329",8,1,"uniform",0.03,0.07,NA,NA,NA,NA,NA
"2472","product","AC.0500.050","liquid","f.chemical","DTXSID60863890",1,1,"point",0.04,0,NA,NA,NA,NA,NA
"2473","product","AC.0500.050","liquid","f.chemical","DTXSID7027594",1,1,"point",0.1,0,NA,NA,NA,NA,NA
"2474","product","AC.0500.050","liquid","f.chemical","DTXSID7027673",1,1,"uniform",0.15,0.4,NA,NA,NA,NA,NA
"2475","product","AC.0500.050","liquid","f.chemical","DTXSID7027673",2,1,"uniform",0.6,1,NA,NA,NA,NA,NA
"2476","product","AC.0500.050","liquid","f.chemical","DTXSID7027673",3,1,"uniform",0.6,1,NA,NA,NA,NA,NA
"2477","product","AC.0500.050","liquid","f.chemical","DTXSID7027673",4,1,"uniform",0.4,0.7,NA,NA,NA,NA,NA
"2478","product","AC.0500.050","liquid","f.chemical","DTXSID7027673",5,1,"uniform",0.4,0.7,NA,NA,NA,NA,NA
"2479","product","AC.0500.050","liquid","f.chemical","DTXSID7027673",6,1,"uniform",0.4,0.7,NA,NA,NA,NA,NA
"2480","product","AC.0500.050","liquid","f.chemical","DTXSID7027673",7,1,"uniform",0.4,0.7,NA,NA,NA,NA,NA
"2481","product","AC.0500.050","liquid","f.chemical","DTXSID7027673",8,1,"uniform",0.4,0.7,NA,NA,NA,NA,NA
"2482","product","AC.0500.050","liquid","f.chemical","DTXSID7027700",1,1,"uniform",0.3,0.6,NA,NA,NA,NA,NA
"2483","product","AC.0500.050","liquid","f.chemical","DTXSID7027700",2,1,"uniform",0.15,0.4,NA,NA,NA,NA,NA
"2484","product","AC.0500.050","liquid","f.chemical","DTXSID7034410",1,1,"uniform",0,0.03,NA,NA,NA,NA,NA
"2485","product","AC.0500.050","liquid","f.chemical","DTXSID7035222",1,1,"uniform",0,0.002,NA,NA,NA,NA,NA
"2486","product","AC.0500.050","liquid","f.chemical","DTXSID7037054",1,1,"uniform",0,7e-04,NA,NA,NA,NA,NA
"2487","product","AC.0500.050","liquid","f.chemical","DTXSID7044637",1,1,"uniform",0.1,0.3,NA,NA,NA,NA,NA
"2488","product","AC.0500.050","liquid","f.chemical","DTXSID7044637",2,1,"uniform",0.1,0.3,NA,NA,NA,NA,NA
"2489","product","AC.0500.050","liquid","f.chemical","DTXSID7044637",3,1,"uniform",0.1,0.3,NA,NA,NA,NA,NA
"2490","product","AC.0500.050","liquid","f.chemical","DTXSID7044637",4,1,"uniform",0.1,0.3,NA,NA,NA,NA,NA
